recordId,drugName,condition,date,usefulCount,sideEffects,rating
79386,Plan B One-Step,Emergency Contraception,"August 1, 2015",11,No Side Effects,5
173314,Clonazepam,Insomnia,"May 12, 2009",44,Moderate Side Effects,5
110804,Ixekizumab,Plaque Psoriasis,"July 8, 2017",2,Moderate Side Effects,3
31084,Miconazole,Vaginal Yeast Infection,"January 9, 2017",4,No Side Effects,1
58043,Acetaminophen / hydrocodone,Pain,"November 1, 2009",119,Mild Side Effects,4
100580,Desogestrel / ethinyl estradiol,Birth Control,"January 20, 2011",0,Mild Side Effects,1
6689,Paxil CR,Generalized Anxiety Disorde,"September 26, 2009",28,Moderate Side Effects,5
183443,Cymbalta,Generalized Anxiety Disorde,"August 20, 2011",59,No Side Effects,5
6665,Beyaz,Birth Control,"October 8, 2015",1,Mild Side Effects,2
25880,Ethinyl estradiol / norelgestromin,Birth Control,"October 24, 2011",4,No Side Effects,5
181724,Prozac,Depression,"April 20, 2010",20,Mild Side Effects,4
90121,Insulin glulisine,"Diabetes, Type 2","February 5, 2017",0,Mild Side Effects,5
75679,L-methylfolate,Depression,"December 24, 2010",172,No Side Effects,5
6546,Wellbutrin XL,Major Depressive Disorde,"April 11, 2017",46,No Side Effects,4
150400,Sulfamethoxazole / trimethoprim,Upper Respiratory Tract Infection,"April 1, 2017",3,No Side Effects,2
84717,Ethinyl estradiol / norgestimate,Ovarian Cysts,"May 31, 2016",8,Moderate Side Effects,1
32581,Lisinopril,High Blood Pressure,"March 11, 2009",71,No Side Effects,1
78545,Sudafed PE Congestion,Nasal Congestion,"August 18, 2015",3,No Side Effects,5
72599,Tramadol,Pain,"June 27, 2010",13,Severe Side Effects,1
159860,Bactrim,Acne,"September 7, 2013",54,Severe Side Effects,5
206565,Valsartan,High Blood Pressure,"April 4, 2010",92,Mild Side Effects,2
81191,Yaz,Premenstrual Dysphoric Disorde,"March 31, 2017",15,Mild Side Effects,5
14033,Megestrol,Weight Loss,"June 9, 2012",68,Moderate Side Effects,5
171876,Meloxicam,Rheumatoid Arthritis,"September 3, 2011",44,No Side Effects,4
140741,Escitalopram,Anxiety,"July 24, 2016",15,Moderate Side Effects,4
17196,Flexeril,Sciatica,"August 19, 2009",25,Mild Side Effects,1
164240,Xiidra,Dry Eye Disease,"March 17, 2017",25,Mild Side Effects,1
23288,Methadone,Opiate Withdrawal,"December 2, 2016",13,Moderate Side Effects,5
223866,Vitamin B12,Vitamin B12 Deficiency,"December 8, 2014",10,Moderate Side Effects,5
89857,Orsythia,Birth Control,"November 13, 2017",1,No Side Effects,5
153669,Doxycycline,Pneumonia,"October 23, 2008",83,No Side Effects,5
168670,Vilazodone,Major Depressive Disorde,"May 9, 2016",0,Severe Side Effects,1
197957,Metoprolol,High Blood Pressure,"April 27, 2015",67,Mild Side Effects,1
167906,Minoxidil,High Blood Pressure,"February 18, 2017",3,Extremely Severe Side Effects,5
63426,Epiduo,Acne,"May 28, 2016",11,Moderate Side Effects,2
197019,Paroxetine,Depression,"September 22, 2015",6,Mild Side Effects,4
228298,Butrans,Chronic Pain,"October 3, 2015",15,Severe Side Effects,4
185162,Harvoni,Hepatitis C,"June 12, 2016",30,No Side Effects,5
87134,Latuda,Bipolar Disorde,"November 20, 2014",77,Severe Side Effects,5
45769,Fluoxetine,Depression,"August 4, 2011",47,Mild Side Effects,5
224265,Levothyroxine,Hashimoto's disease,"August 17, 2016",24,Mild Side Effects,5
9658,Lo Loestrin Fe,Birth Control,"November 22, 2015",10,No Side Effects,5
208926,Belsomra,Insomnia,"October 4, 2015",22,Mild Side Effects,1
156409,Ropinirole,Periodic Limb Movement Disorde,"May 27, 2010",6,No Side Effects,1
137055,Isotretinoin,Acne,"December 4, 2015",3,No Side Effects,4
214645,Escitalopram,Depression,"July 19, 2017",30,Mild Side Effects,5
133415,Soolantra,Rosacea,"March 25, 2017",36,Severe Side Effects,5
71106,Viberzi,Irritable Bowel Syndrome,"September 12, 2017",8,Severe Side Effects,5
171648,Wellbutrin,Depression,"June 30, 2010",177,Mild Side Effects,4
3950,Seroquel XR,Bipolar Disorde,"April 5, 2017",7,Extremely Severe Side Effects,1
192625,Drospirenone / ethinyl estradiol,Birth Control,"May 21, 2012",7,Extremely Severe Side Effects,5
219422,Dexmethylphenidate,ADHD,"July 22, 2011",25,Moderate Side Effects,5
38642,Liletta,Birth Control,"January 2, 2017",4,Moderate Side Effects,5
84918,Ethinyl estradiol / norgestimate,Birth Control,"February 18, 2016",2,Mild Side Effects,1
55535,Dabigatran,Prevention of Thromboembolism in Atrial Fibrillation,"December 28, 2011",13,Mild Side Effects,5
226355,Etonogestrel,Birth Control,"August 20, 2015",5,No Side Effects,1
6085,Minastrin 24 Fe,Birth Control,"March 13, 2016",3,Moderate Side Effects,1
110574,Lorzone,Muscle Spasm,"December 11, 2016",33,Mild Side Effects,5
136958,Isotretinoin,Acne,"December 2, 2016",3,Severe Side Effects,5
105933,Atomoxetine,ADHD,"June 30, 2013",87,Moderate Side Effects,4
188979,Drospirenone / estradiol,Postmenopausal Symptoms,"August 27, 2015",28,Moderate Side Effects,5
61296,Citalopram,Anxiety and Stress,"December 9, 2017",0,Mild Side Effects,5
7668,Xanax,Anxiety,"May 21, 2014",114,Mild Side Effects,5
68131,Plan B,Emergency Contraception,"December 17, 2015",3,Moderate Side Effects,5
77185,Lorcaserin,Obesity,"July 26, 2014",94,Mild Side Effects,5
160456,Buspirone,Anxiety,"February 15, 2016",41,Mild Side Effects,1
36892,Avastin,Glioblastoma Multiforme,"December 3, 2013",56,Severe Side Effects,5
9050,Clobetasol,Psoriasis,"April 17, 2012",22,No Side Effects,5
183464,Cymbalta,Pain,"July 11, 2011",32,Moderate Side Effects,5
45898,Fluoxetine,Depression,"March 5, 2009",16,Severe Side Effects,5
97484,Voltaren Gel,Osteoarthritis,"August 26, 2014",88,Moderate Side Effects,5
140169,Asenapine,Bipolar Disorde,"February 28, 2015",20,No Side Effects,4
45354,Fluoxetine,Bulimia,"October 19, 2015",33,Mild Side Effects,5
195067,Restoril,Insomnia,"April 26, 2009",77,No Side Effects,3
183333,Cymbalta,Pain,"March 7, 2012",17,No Side Effects,5
150901,Sulfamethoxazole / trimethoprim,Bacterial Infection,"September 23, 2011",27,Mild Side Effects,3
193199,Cyclobenzaprine,Muscle Spasm,"September 28, 2017",2,Severe Side Effects,1
168744,Vilazodone,Depression,"August 2, 2015",40,Moderate Side Effects,5
95590,MS Contin,Chronic Pain,"December 2, 2015",14,No Side Effects,3
223354,Cetirizine,Allergic Rhinitis,"February 18, 2009",11,Mild Side Effects,5
192511,Drospirenone / ethinyl estradiol,Premenstrual Dysphoric Disorde,"March 26, 2013",6,No Side Effects,5
229726,Lurasidone,Bipolar Disorde,"July 21, 2012",25,No Side Effects,4
37490,Vyvanse,ADHD,"August 7, 2012",15,Mild Side Effects,5
54325,Bupropion / naltrexone,Weight Loss,"November 23, 2017",1,Severe Side Effects,5
211665,Lamotrigine,Migraine Prevention,"June 30, 2017",4,No Side Effects,5
158843,Methylphenidate,ADHD,"April 13, 2009",84,Mild Side Effects,5
71148,Viberzi,Irritable Bowel Syndrome,"October 18, 2016",19,No Side Effects,5
34924,Minocycline,Acne,"February 14, 2010",5,No Side Effects,3
221783,Dexlansoprazole,GERD,"May 23, 2010",8,Mild Side Effects,5
175962,Levaquin,Sinusitis,"February 28, 2009",29,Moderate Side Effects,1
5692,Acetaminophen / dextromethorphan / pseudoephedrine,Cold Symptoms,"March 3, 2009",3,Moderate Side Effects,4
122822,Ethinyl estradiol / norgestrel,Birth Control,"August 20, 2017",1,Extremely Severe Side Effects,5
42500,Concerta,ADHD,"February 14, 2015",16,Mild Side Effects,5
10575,Mononessa,Birth Control,"May 10, 2017",6,Mild Side Effects,1
204256,Sominex,Insomnia,"June 24, 2014",78,Mild Side Effects,5
130723,Levonorgestrel,Emergency Contraception,"October 6, 2011",11,Extremely Severe Side Effects,5
154581,Metronidazole,Bacterial Vaginitis,"December 6, 2017",0,No Side Effects,4
179490,Olanzapine,Schizophrenia,"January 18, 2009",93,No Side Effects,4
56118,Estradiol,Hypoestrogenism,"January 30, 2014",66,Mild Side Effects,5
55045,Bupropion / naltrexone,Obesity,"July 16, 2016",12,Mild Side Effects,1
103503,Synthroid,Underactive Thyroid,"January 23, 2016",65,Moderate Side Effects,1
117866,Simponi,Psoriatic Arthritis,"December 5, 2017",0,No Side Effects,1
143517,Etonogestrel,Birth Control,"January 4, 2017",2,No Side Effects,4
195677,Aviane,Birth Control,"May 7, 2011",1,No Side Effects,4
1209,Sumatriptan,Migraine,"September 17, 2016",1,Mild Side Effects,5
28465,Lexapro,Depression,"June 21, 2013",62,No Side Effects,4
140495,Escitalopram,Anxiety,"November 12, 2016",4,Moderate Side Effects,1
201732,Zoloft,Premenstrual Dysphoric Disorde,"April 6, 2013",114,No Side Effects,4
25757,Ethinyl estradiol / norelgestromin,Birth Control,"January 22, 2015",7,No Side Effects,4
45734,Fluoxetine,Depression,"January 23, 2012",14,No Side Effects,4
35625,Ciclopirox,"Onychomycosis, Toenail","April 1, 2009",29,Moderate Side Effects,1
91891,Lyrica,ibromyalgia,"March 31, 2016",78,No Side Effects,1
130774,Levonorgestrel,Birth Control,"November 20, 2011",2,Moderate Side Effects,5
108752,Nexplanon,Birth Control,"August 21, 2017",15,Mild Side Effects,5
83699,Clomiphene,emale Infertility,"August 20, 2015",18,Mild Side Effects,3
95821,Sertraline,Depression,"April 18, 2014",213,No Side Effects,4
154752,Metronidazole,Bacterial Vaginitis,"May 11, 2017",2,No Side Effects,1
171157,Methylnaltrexone,"Constipation, Drug Induced","February 21, 2013",33,Mild Side Effects,5
199844,Varenicline,Smoking Cessation,"January 12, 2017",19,Mild Side Effects,4
163897,Lantus,"Diabetes, Type 1","June 17, 2009",33,No Side Effects,4
140373,Daclatasvir,Hepatitis C,"July 31, 2015",21,No Side Effects,5
85540,Ethinyl estradiol / norgestimate,Birth Control,"February 10, 2015",17,Moderate Side Effects,5
165799,Levonorgestrel,Abnormal Uterine Bleeding,"March 21, 2017",0,Mild Side Effects,1
45960,Fluoxetine,Borderline Personality Disorde,"March 17, 2014",28,No Side Effects,5
38326,Phenazopyridine,Interstitial Cystitis,"December 5, 2015",9,Mild Side Effects,5
209827,Phosphorated carbohydrate solution,Nausea/Vomiting,"January 10, 2013",33,Extremely Severe Side Effects,5
145882,Qsymia,Obesity,"May 14, 2013",81,Moderate Side Effects,5
174877,Metamucil,Constipation,"March 7, 2015",42,Mild Side Effects,5
197627,Suprep Bowel Prep Kit,Bowel Preparation,"November 14, 2017",2,Moderate Side Effects,1
127172,Melatonin,Insomnia,"January 17, 2015",30,Mild Side Effects,1
128451,Phentermine,Weight Loss,"September 30, 2015",9,Severe Side Effects,5
31172,Miconazole,Vaginal Yeast Infection,"November 17, 2016",4,No Side Effects,1
145569,Qsymia,Weight Loss,"July 11, 2016",32,Mild Side Effects,3
49553,Ethinyl estradiol / levonorgestrel,Birth Control,"August 25, 2015",9,Severe Side Effects,5
201200,Zoloft,Depression,"September 1, 2016",20,Severe Side Effects,1
191683,Lisdexamfetamine,ADHD,"December 29, 2011",21,Mild Side Effects,5
30400,Klonopin,Anxiety,"July 22, 2009",36,No Side Effects,4
77119,Lorcaserin,Obesity,"August 26, 2014",102,No Side Effects,4
131811,Effexor XR,Depression,"March 17, 2015",44,Extremely Severe Side Effects,3
184749,Canagliflozin,"Diabetes, Type 2","October 9, 2016",14,Moderate Side Effects,5
90221,Vicodin,Rheumatoid Arthritis,"November 9, 2011",102,Moderate Side Effects,5
125933,Viibryd,Depression,"September 6, 2015",34,Mild Side Effects,5
152845,Doxycycline,Acne,"June 27, 2017",5,Mild Side Effects,5
171956,Meloxicam,Inflammatory Conditions,"November 14, 2008",150,Severe Side Effects,5
88823,Necon 1 / 35,Polycystic Ovary Syndrome,"August 27, 2012",15,No Side Effects,1
68656,Medroxyprogesterone,Birth Control,"February 5, 2017",11,No Side Effects,5
89159,Celexa,Anxiety and Stress,"March 3, 2017",33,Severe Side Effects,5
126445,Carvedilol,High Blood Pressure,"September 24, 2009",34,Mild Side Effects,4
141619,Escitalopram,Generalized Anxiety Disorde,"June 3, 2012",33,No Side Effects,5
81735,Liraglutide,Obesity,"April 29, 2017",15,Moderate Side Effects,3
49311,Ethinyl estradiol / levonorgestrel,Birth Control,"March 23, 2016",2,Mild Side Effects,3
41640,Clonidine,Perimenopausal Symptoms,"December 19, 2016",6,Moderate Side Effects,1
134603,Ketorolac,Pain,"October 3, 2014",15,Moderate Side Effects,2
53717,Tylenol with Codeine #3,Cough,"February 5, 2014",60,Mild Side Effects,5
213742,Tioconazole,Vaginal Yeast Infection,"March 26, 2017",8,Moderate Side Effects,5
22750,Lidocaine,Pain,"April 16, 2016",55,No Side Effects,1
136031,Acamprosate,Alcohol Dependence,"December 5, 2011",56,Mild Side Effects,4
91510,Anastrozole,Breast Cance,"September 11, 2016",23,Severe Side Effects,1
145328,Lotemax,Keratitis,"November 7, 2016",0,Mild Side Effects,3
129052,Levonorgestrel,Emergency Contraception,"November 15, 2015",24,Mild Side Effects,5
80214,Benzonatate,Cough,"June 24, 2015",7,Mild Side Effects,1
91724,Acetaminophen / butalbital,Headache,"August 28, 2008",39,Mild Side Effects,5
52173,Adipex-P,Weight Loss,"November 12, 2012",53,Mild Side Effects,5
171689,Wellbutrin,Depression,"October 11, 2009",91,Mild Side Effects,4
84643,Ethinyl estradiol / norgestimate,Abnormal Uterine Bleeding,"August 30, 2016",2,Mild Side Effects,2
202868,Gildess Fe 1 / 20,Birth Control,"August 9, 2016",0,Severe Side Effects,1
209959,VESIcare,Urinary Incontinence,"April 23, 2012",91,Mild Side Effects,5
168408,Monistat 7,Vaginal Yeast Infection,"August 19, 2017",12,No Side Effects,1
32726,Budesonide / formoterol,moterol),"February 27, 2014",49,No Side Effects,4
105688,Methylprednisolone,Immunosuppression,"November 8, 2011",13,Mild Side Effects,5
7079,Aluminum chloride hexahydrate,Hyperhidrosis,"March 4, 2013",8,Mild Side Effects,5
168892,Vilazodone,Depression,"February 18, 2013",74,No Side Effects,5
80169,Benzonatate,Cough,"December 25, 2015",4,Mild Side Effects,3
125865,Viibryd,Major Depressive Disorde,"April 7, 2016",9,No Side Effects,1
151242,OxyContin,Pain,"July 20, 2009",22,Mild Side Effects,5
141832,Escitalopram,Generalized Anxiety Disorde,"August 8, 2011",85,Mild Side Effects,5
135067,Brisdelle,Hot Flashes,"November 6, 2015",20,Moderate Side Effects,2
54907,Bupropion / naltrexone,Obesity,"December 7, 2016",37,Mild Side Effects,3
199667,Varenicline,Smoking Cessation,"November 11, 2017",2,No Side Effects,1
7756,Xanax,Depression,"December 14, 2011",175,No Side Effects,5
186432,Desvenlafaxine,Anxiety,"March 17, 2011",8,No Side Effects,2
188776,Vascepa,Hypertriglyceridemia,"September 1, 2017",1,Mild Side Effects,5
112043,Gabapentin,Pain,"July 9, 2017",13,Mild Side Effects,3
210265,Linzess,Irritable Bowel Syndrome,"September 22, 2015",17,Moderate Side Effects,1
28874,Lexapro,Depression,"February 8, 2009",62,No Side Effects,5
130309,Levonorgestrel,Birth Control,"December 4, 2013",20,Mild Side Effects,5
210256,Linzess,Constipation,"October 19, 2015",17,Moderate Side Effects,4
13392,Amphetamine / dextroamphetamine,ADHD,"August 23, 2015",2,Severe Side Effects,3
171017,Quetiapine,Insomnia,"November 15, 2009",20,Mild Side Effects,4
28371,Lexapro,Depression,"June 23, 2014",79,Mild Side Effects,4
100357,Desogestrel / ethinyl estradiol,Birth Control,"March 12, 2014",8,Severe Side Effects,4
196067,Revlimid,Lymphoma,"June 9, 2017",1,No Side Effects,1
180631,Adderall XR,ADHD,"January 22, 2015",36,No Side Effects,5
225054,Bupropion,Not Listed / Othe,"May 8, 2016",1,No Side Effects,1
112735,Exforge,High Blood Pressure,"October 23, 2009",36,Moderate Side Effects,3
39314,Contrave,Weight Loss,"February 12, 2017",21,Mild Side Effects,3
55511,Hizentra,Primary Immunodeficiency Syndrome,"October 21, 2015",7,Mild Side Effects,4
138924,Phentermine,Weight Loss,"December 6, 2009",8,Mild Side Effects,5
52316,Sotret,Acne,"July 1, 2013",9,No Side Effects,3
100579,Desogestrel / ethinyl estradiol,Birth Control,"February 7, 2011",1,Moderate Side Effects,4
76566,Lorcaserin,Weight Loss,"May 12, 2017",25,No Side Effects,5
27687,Lexapro,Depression,"October 17, 2017",31,Moderate Side Effects,5
37130,Vyvanse,ADHD,"February 4, 2017",40,Mild Side Effects,5
30523,Miconazole,Vaginal Yeast Infection,"December 9, 2017",1,No Side Effects,1
220972,Neulasta,Neutropenia Associated with Chemotherapy,"March 14, 2017",9,No Side Effects,4
116569,Nadolol,High Blood Pressure,"April 5, 2015",19,No Side Effects,5
228290,Butrans,Chronic Pain,"December 30, 2015",27,No Side Effects,5
167640,Levonorgestrel,Birth Control,"January 25, 2016",2,Severe Side Effects,4
149451,Mirena,Birth Control,"November 3, 2013",15,Mild Side Effects,5
36821,Chondroitin / glucosamine,Dietary Supplementation,"July 2, 2016",10,No Side Effects,3
117677,Nortriptyline,Vulvodynia,"January 27, 2012",47,No Side Effects,5
153984,Vivitrol,Opiate Dependence,"February 6, 2016",61,No Side Effects,5
82296,Liraglutide,Obesity,"July 2, 2015",25,Moderate Side Effects,5
174859,Anoro Ellipta,COPD,"March 14, 2016",45,Mild Side Effects,5
179099,Belimumab,Systemic Lupus Erythematosus,"September 6, 2016",9,Mild Side Effects,1
130741,Levonorgestrel,Birth Control,"September 4, 2011",0,Mild Side Effects,5
226772,Etonogestrel,Birth Control,"March 31, 2015",0,No Side Effects,5
119958,Losartan,High Blood Pressure,"March 28, 2016",54,Mild Side Effects,3
182227,Clomipramine,Obsessive Compulsive Disorde,"August 20, 2010",66,No Side Effects,5
66741,Seroquel,Schizoaffective Disorde,"June 18, 2014",19,Extremely Severe Side Effects,2
17907,Ethinyl estradiol / etonogestrel,Birth Control,"February 16, 2013",2,Moderate Side Effects,1
172346,Clonazepam,Seizure Prevention,"February 10, 2017",7,Mild Side Effects,5
121305,Venlafaxine,Depression,"May 31, 2016",23,Moderate Side Effects,4
95970,Sertraline,Anxiety and Stress,"May 19, 2013",50,Moderate Side Effects,4
60344,NuvaRing,Birth Control,"March 22, 2011",2,No Side Effects,5
12732,Etanercept,Rheumatoid Arthritis,"December 10, 2015",26,No Side Effects,1
62640,Citalopram,Depression,"January 29, 2010",559,Moderate Side Effects,5
151155,OxyContin,Pain,"March 9, 2011",17,Moderate Side Effects,5
227921,Etonogestrel,Birth Control,"July 12, 2011",1,Moderate Side Effects,5
116299,Adalimumab,Psoriasis,"May 14, 2015",22,Mild Side Effects,4
157814,Accutane,Acne,"January 31, 2015",55,Mild Side Effects,5
29555,Topiramate,Migraine Prevention,"November 2, 2013",78,Moderate Side Effects,5
184082,Hydroxyzine,Anxiety,"March 18, 2017",14,Mild Side Effects,3
18095,Ethinyl estradiol / etonogestrel,Birth Control,"October 31, 2011",0,Severe Side Effects,3
156898,Transderm-Scop,Nausea/Vomiting,"October 19, 2016",1,Mild Side Effects,5
32759,Budesonide / formoterol,moterol),"May 29, 2010",28,No Side Effects,5
140671,Escitalopram,Generalized Anxiety Disorde,"September 27, 2016",13,Severe Side Effects,4
203076,Gildess Fe 1 / 20,Birth Control,"April 5, 2015",11,Moderate Side Effects,4
94307,Trintellix,Major Depressive Disorde,"October 27, 2014",30,Mild Side Effects,1
83010,Paxil,Social Anxiety Disorde,"October 26, 2014",70,Moderate Side Effects,4
123703,Skyla,Birth Control,"February 28, 2017",3,Severe Side Effects,5
1381,Sumatriptan,Migraine,"June 16, 2011",1,No Side Effects,5
78239,Zyprexa,Bipolar Disorde,"September 10, 2008",107,Moderate Side Effects,4
44077,Ethinyl estradiol / norgestimate,Birth Control,"May 20, 2012",10,Severe Side Effects,2
22091,Baclofen,Alcohol Withdrawal,"April 20, 2017",18,No Side Effects,5
